"biotypes"	"length"	"gc"
"ISLR2"	"unknown"	4504.25	63.585368831054346
"ISLR"	"unknown"	2203.0	60.96058719292759
"STRA6"	"unknown"	2794.125	60.514527521849644
"CCDC33"	"unknown"	2309.6666666666665	57.79182284755169
"CYP11A1"	"unknown"	1967.5	57.603617208875875
"LOC729739"	"unknown"	490.0	47.755102040816325
"SEMA7A"	"unknown"	3313.0	60.29137071616821
"MIR6881"	"unknown"	76.0	55.26315789473684
"UBL7"	"unknown"	1487.3333333333333	57.369269552413975
"UBL7-AS1"	"unknown"	1442.0	50.838268041886955
"ARID3B"	"unknown"	4272.5	57.57752959940187
"CLK3"	"unknown"	2271.0	57.87435179440027
"EDC3"	"unknown"	3896.0	53.71727662271781
"CYP1A1"	"unknown"	2608.0	53.105828220858896
"CYP1A2"	"unknown"	3127.0	53.373840741925164
"CSK"	"unknown"	2480.5	61.832631122299745
"MIR4513"	"unknown"	86.0	54.651162790697676
"LMAN1L"	"unknown"	1736.0	62.78801843317972
"CPLX3"	"unknown"	2012.0	56.80914512922465
"ULK3"	"unknown"	2708.8333333333335	59.25677099639844
"MIR6882"	"unknown"	66.0	56.06060606060606
"SCAMP2"	"unknown"	1291.0	57.47482571649884
"MPI"	"unknown"	2932.0	54.076093233170965
"FAM219B"	"unknown"	3550.0	52.08450704225352
"COX5A"	"unknown"	769.0	53.05591677503251
"RPP25"	"unknown"	2333.0	65.02357479639949
"SCAMP5"	"unknown"	3401.0	56.87846619423371
"PPCDC"	"unknown"	2111.8571428571427	54.71797461132854
"C15orf39"	"unknown"	4427.0	62.570589564038855
"GOLGA6C"	"unknown"	5379.0	42.85183119538948
"GOLGA6D"	"unknown"	3449.0	48.68077703682227
"COMMD4"	"unknown"	1025.3333333333333	57.391358865287195
"NEIL1"	"unknown"	1911.6666666666667	61.47906366542927
"MIR631"	"unknown"	75.0	61.333333333333336
"MAN2C1"	"unknown"	3202.25	61.10615289630232
"SIN3A"	"unknown"	6688.0	47.03192217473014
"PTPN9"	"unknown"	3945.0	50.595690747782
"SNUPN"	"unknown"	1668.0	50.92817108887389
"IMP3"	"unknown"	1239.0	56.49717514124294
"SNX33"	"unknown"	3233.0	57.96473863284875
"CSPG4"	"unknown"	8290.0	63.52231604342582
"ODF3L1"	"unknown"	1193.0	58.75943000838223
"DNM1P35"	"unknown"	3567.0	56.79843005326605
"MIR4313"	"unknown"	101.0	66.33663366336634
"UBE2Q2"	"unknown"	3023.3333333333335	41.29815087413315
"FBXO22"	"unknown"	2847.3333333333335	40.681009579279774
"FBXO22-AS1"	"unknown"	448.0	43.75
"NRG4"	"unknown"	2182.0	39.09257561869844
"C15orf27"	"unknown"	2399.0	58.274280950396
"LOC101929439"	"unknown"	2354.0	56.287170773152084
"ETFA"	"unknown"	1280.5	43.41115771001017
"TYRO3P"	"unknown"	864.0	54.166666666666664
"ISL2"	"unknown"	1880.0	61.48936170212766
"SCAPER"	"unknown"	4780.5	42.35717216878031
"MIR3713"	"unknown"	45.0	48.888888888888886
"RCN2"	"unknown"	2240.0	40.35870166882904
"PSTPIP1"	"unknown"	1855.0	62.53369272237197
"TSPAN3"	"unknown"	3764.0	48.954482093458985
"PEAK1"	"unknown"	11817.0	45.18913429804519
"LINC00597"	"unknown"	1497.0	34.13493653974616
"HMG20A"	"unknown"	4043.6666666666665	44.36628756253339
"LINGO1"	"unknown"	3323.5	61.77224897037945
"LINGO1-AS1"	"unknown"	1719.0	53.46131471785922
"LINGO1-AS2"	"unknown"	655.0	50.30540117124846
"LOC645752"	"unknown"	3117.0	50.24061597690087
"LOC91450"	"unknown"	993.0	59.61732124874119
"TBC1D2B"	"unknown"	6041.0	53.37688003495464
"SH2D7"	"unknown"	1892.0	59.038054968287526
"CIB2"	"unknown"	1533.2	60.951746561685766
"IDH3A"	"unknown"	2665.0	42.17636022514071
"ACSBG1"	"unknown"	2974.0	54.942790209663706
"DNAJA4"	"unknown"	3035.6666666666665	46.93791949317427
"WDR61"	"unknown"	1260.3333333333333	47.72594459435633
"CRABP1"	"unknown"	772.0	57.7720207253886
"IREB2"	"unknown"	6367.0	38.354012878906865
"HYKK"	"unknown"	1041.5	47.31041364296081
"PSMA4"	"unknown"	1141.3333333333333	40.86849310184102
"CHRNA5"	"unknown"	3229.5	42.06695722789715
"CHRNA3"	"unknown"	2555.6666666666665	54.769078193230094
"CHRNB4"	"unknown"	1958.5	57.267362640540675
"LOC646938"	"unknown"	481.0	55.50935550935551
"ADAMTS7"	"unknown"	5490.0	65.71948998178506
"MORF4L1"	"unknown"	1842.6	42.68949107995297
"CTSH"	"unknown"	1485.0	55.01683501683502
"RASGRF1"	"unknown"	5860.0	52.333291431005655
"ANKRD34C-AS1"	"unknown"	693.0	60.17316017316017
"MIR184"	"unknown"	84.0	48.80952380952381
"ANKRD34C"	"unknown"	5424.0	42.90191740412979
"TMED3"	"unknown"	1807.3333333333333	55.00845079476293
"KIAA1024"	"unknown"	6742.0	43.28092554138238
"MTHFS"	"unknown"	2328.0	43.00877608340385
"ST20-MTHFS"	"unknown"	2282.0	42.112182296231374
"ST20"	"unknown"	677.8	48.69827855171152
"ST20-AS1"	"unknown"	2084.0	60.31669865642994
"BCL2A1"	"unknown"	915.0	40.91878566449995
"ZFAND6"	"unknown"	1638.2	39.83481604501504
"FAH"	"unknown"	1797.0	55.425709515859765
"LINC01314"	"unknown"	6943.0	48.696528878006625
"LINC00927"	"unknown"	2915.0	45.96912521440823
"ARNT2"	"unknown"	6558.0	53.26318999695029
"LOC101929586"	"unknown"	2518.0	47.45830023828435
"MIR5572"	"unknown"	137.0	59.12408759124087
"ABHD17C"	"unknown"	2360.0	49.78813559322034
"CEMIP"	"unknown"	7198.0	53.38516337295067
"MIR549A"	"unknown"	96.0	39.583333333333336
"MESDC2"	"unknown"	3156.0	50.129146586956324
"MIR4514"	"unknown"	57.0	45.6140350877193
"MESDC1"	"unknown"	3051.0	66.24057686004589
"C15orf26"	"unknown"	1575.0	44.507936507936506
"IL16"	"unknown"	7488.0	51.32610658488617
"STARD5"	"unknown"	1316.0	53.03951367781155
"TMC3-AS1"	"unknown"	1077.0	52.92479108635097
"TMC3"	"unknown"	3303.0	51.256433545261885
"MEX3B"	"unknown"	3530.0	53.85269121813031
"LINC01583"	"unknown"	2567.0	42.53992987923646
"EFTUD1"	"unknown"	3608.5	45.074119774851674
"SAXO2"	"unknown"	3130.0	37.98722044728434
"ADAMTS7P1"	"unknown"	4983.0	64.13806943608269
"GOLGA6L10"	"unknown"	4449.0	42.5039334681951
"UBE2Q2P2"	"unknown"	1527.0	41.78127046496398
"GOLGA6L9"	"unknown"	4308.0	40.34950967171967
"LOC102724034"	"unknown"	575.0	50.0
"GOLGA2P10"	"unknown"	3131.6666666666665	61.58420040666312
"LOC727751"	"unknown"	3000.5	61.7044865945074
"GOLGA6L17P"	"unknown"	1865.0	56.51474530831099
"RPS17"	"unknown"	684.0	52.99545799016838
"CPEB1"	"unknown"	3158.5	49.16877963539622
"CPEB1-AS1"	"unknown"	2138.0	59.44808231992516
"AP3B2"	"unknown"	3717.0	57.412946215735566
"LOC338963"	"unknown"	1362.0	57.63582966226138
"ACTG1P17"	"unknown"	1652.0	54.60048426150121
"SNHG21"	"unknown"	698.4	45.852227563889734
"FSD2"	"unknown"	6365.0	43.293261474171196
"SCARNA15"	"unknown"	127.0	37.00787401574803
"WHAMM"	"unknown"	3854.0	51.94603009859886
"HOMER2"	"unknown"	1975.5	53.37902144566013
"FAM103A1"	"unknown"	1572.0	38.42239185750636
"C15orf40"	"unknown"	975.0	46.755303002135044
"BTBD1"	"unknown"	3246.0	42.314919057048314
"MIR4515"	"unknown"	81.0	71.60493827160494
"TM6SF1"	"unknown"	1862.5	40.88525140593018
"HDGFRP3"	"unknown"	2434.0	46.589975349219394
"BNC1"	"unknown"	4680.0	47.07482622892846
"SH3GL3"	"unknown"	1979.75	46.528546652284035
"ADAMTSL3"	"unknown"	7312.0	47.394882971165245
"EFTUD1P1"	"unknown"	1167.0	49.78577549271637
"DNM1P41"	"unknown"	4442.5	55.3629711023417
"UBE2Q2L"	"unknown"	498.0	45.18072289156626
"LOC440300"	"unknown"	7750.0	50.45161290322581
"GOLGA2P7"	"unknown"	3356.0	61.23361144219309
"LOC642423"	"unknown"	612.0	65.52287581699346
"GOLGA6L4"	"unknown"	4563.0	42.899408284023664
"LOC103171574"	"unknown"	1311.0	54.23340961098398
"GOLGA6L5P"	"unknown"	5471.0	42.11295923962712
"UBE2Q2P1"	"unknown"	2150.0	54.0
"LINC00933"	"unknown"	2684.5	44.40280468242647
"ZSCAN2"	"unknown"	1890.0	55.604737400478776
"SCAND2P"	"unknown"	4230.0	49.93200134784847
"WDR73"	"unknown"	3274.6	50.044206609641286
"NMB"	"unknown"	1027.5	63.94174757281553
"SEC11A"	"unknown"	1393.857142857143	49.47443603466149
"ZNF592"	"unknown"	8179.0	51.97456901821739
"ALPK3"	"unknown"	10917.0	57.378400659521844
"SLC28A1"	"unknown"	2232.5	55.8167804809626
"PDE8A"	"unknown"	3805.0	44.2328977209277
"GOLGA6L3"	"unknown"	1672.0	56.698564593301434
"MIR7706"	"unknown"	67.0	71.64179104477611
"AKAP13"	"unknown"	11924.666666666666	49.200356534446406
"LOC101929679"	"unknown"	993.0	55.3877139979859
"KLHL25"	"unknown"	3683.0	61.906054846592454
"MIR1276"	"unknown"	83.0	56.626506024096386
"MIR548AP"	"unknown"	96.0	31.25
"LINC01584"	"unknown"	852.0	45.42253521126761
"AGBL1"	"unknown"	3493.0	50.15745777268823
"AGBL1-AS1"	"unknown"	904.0	43.584070796460175
"LINC00052"	"unknown"	1786.0	40.25755879059351
"NTRK3"	"unknown"	3257.25	54.582437141031264
"NTRK3-AS1"	"unknown"	2663.0	52.49718362748779
"MRPL46"	"unknown"	1000.0	52.1
"MRPS11"	"unknown"	1451.5	50.74441575326387
"DET1"	"unknown"	2187.3333333333335	49.460575395258154
"LINC01586"	"unknown"	1830.0	45.16330110858124
"MIR1179"	"unknown"	91.0	41.75824175824176
"MIR7-2"	"unknown"	110.0	50.90909090909091
"MIR3529"	"unknown"	78.0	47.43589743589744
"AEN"	"unknown"	3116.0	55.937098844672654
"ISG20"	"unknown"	2050.4285714285716	53.148179656300805
"ACAN"	"unknown"	8691.5	57.542948819466915
"HAPLN3"	"unknown"	2052.5	60.95726255642328
"MFGE8"	"unknown"	2001.4	60.24882887353414
"ABHD2"	"unknown"	8934.0	47.61081282386078
"RLBP1"	"unknown"	1752.0	53.82420091324201
"FANCI"	"unknown"	4659.0	43.29129248207488
"POLG"	"unknown"	4442.0	59.3201126655033
"MIR6766"	"unknown"	72.0	54.166666666666664
"MIR9-3"	"unknown"	90.0	44.44444444444444
"LINC00925"	"unknown"	4198.0	53.71605526441162
"RHCG"	"unknown"	1936.5	57.812394947894155
"LINC00928"	"unknown"	1589.75	47.12744638620046
"TICRR"	"unknown"	6667.5	51.75852942919123
"KIF7"	"unknown"	4558.0	64.01930671347083
"PLIN1"	"unknown"	2927.5	56.02169145603523
"PEX11A"	"unknown"	2672.3333333333335	44.53002561036564
"WDR93"	"unknown"	2222.0	48.58430942958984
"MESP1"	"unknown"	1162.0	70.82616179001721
"MESP2"	"unknown"	1611.0	65.73556797020484
"ANPEP"	"unknown"	3650.0	58.35616438356164
"AP3S2"	"unknown"	5972.333333333333	50.69009898258955
"C15orf38-AP3S2"	"unknown"	6256.0	51.53452685421995
"MIR5094"	"unknown"	85.0	38.8235294117647
"MIR5009"	"unknown"	100.0	34.0
"ARPIN"	"unknown"	6293.5	48.95144622564513
"ZNF710"	"unknown"	4518.0	61.5095174856131
"MIR3174"	"unknown"	87.0	45.97701149425287
"IDH2"	"unknown"	1645.3333333333333	58.22853331616488
"SEMA4B"	"unknown"	3797.0	61.24559198497321
"CIB1"	"unknown"	985.5	58.99388362658309
"GDPGP1"	"unknown"	1351.0	57.43893412287195
"TTLL13P"	"unknown"	1801.0	52.74847307051638
"NGRN"	"unknown"	1554.5	52.1827195228789
"GABARAPL3"	"unknown"	1885.0	48.647214854111404
"ZNF774"	"unknown"	1838.0	50.87051142546246
"IQGAP1"	"unknown"	7210.0	43.41192787794729
"CRTC3"	"unknown"	5249.5	54.186114665731495
"CRTC3-AS1"	"unknown"	654.0	50.91743119266055
"LINC01585"	"unknown"	1282.0	49.68798751950078
"BLM"	"unknown"	4525.75	40.36452078328013
"FURIN"	"unknown"	4260.0	61.99140308397667
"FES"	"unknown"	2548.75	61.79666454661625
"MAN2A2"	"unknown"	6269.0	53.54921040038283
"UNC45A"	"unknown"	3777.0	60.16043920607264
"HDDC3"	"unknown"	990.6666666666666	56.47129132935231
"RCCD1"	"unknown"	2725.0	53.15586458313268
"PRC1"	"unknown"	3095.3333333333335	47.44459332317155
"PRC1-AS1"	"unknown"	1528.0	44.3717277486911
"VPS33B"	"unknown"	2737.3333333333335	51.99827130809001
"LOC101926911"	"unknown"	1620.0	46.04938271604938
"SV2B"	"unknown"	11056.5	44.550831664062386
"CRAT37"	"unknown"	2138.0	38.49391955098223
"SLCO3A1"	"unknown"	3979.5	54.88902357301754
"ST8SIA2"	"unknown"	5626.0	51.70636331318877
"LOC104613533"	"unknown"	479.0	48.43423799582463
"C15orf32"	"unknown"	1745.0	46.96301463806844
"LINC00930"	"unknown"	1762.0	50.96481271282634
"FAM174B"	"unknown"	2629.0	54.05096995055154
"ASB9P1"	"unknown"	1625.0	46.15384615384615
"LINC01578"	"unknown"	1625.6666666666667	41.373198551317245
"CHD2"	"unknown"	5799.0	45.09203899809438
"MIR3175"	"unknown"	77.0	71.42857142857143
"RGMA"	"unknown"	3132.8333333333335	63.110322652293036
"LOC101927153"	"unknown"	778.0	39.588688946015424
"LINC01580"	"unknown"	666.0	46.85872226499372
"LINC01581"	"unknown"	3173.0	42.67254963756697
"MCTP2"	"unknown"	5690.666666666667	41.07092517449791
"LOC440311"	"unknown"	1702.0	60.63454759106933
"LINC01197"	"unknown"	1378.0	46.22641509433962
"LINC00924"	"unknown"	2640.5	40.40875003658354
"NR2F2-AS1"	"unknown"	769.3333333333334	45.70420468669343
"NR2F2"	"unknown"	4110.5	44.05293855820014
"MIR1469"	"unknown"	47.0	85.1063829787234
"SPATA8-AS1"	"unknown"	444.0	45.93071099407505
"SPATA8"	"unknown"	954.5	50.665692461023596
"LOC101927286"	"unknown"	1726.0	40.78794901506373
"LOC101927310"	"unknown"	1397.0	38.65425912670007
"LINC00923"	"unknown"	1431.0	51.52551136683878
"ARRDC4"	"unknown"	4067.0	43.373493975903614
"LINC01582"	"unknown"	747.0	49.531459170013385
"FAM169B"	"unknown"	3298.0	50.7883565797453
"IRAIN"	"unknown"	5356.0	60.044809559372666
"IGF1R"	"unknown"	12233.5	51.66959555660446
"MIR4714"	"unknown"	77.0	46.753246753246756
"PGPEP1L"	"unknown"	1311.0	55.69441673469944
"LUNAR1"	"unknown"	480.0	52.291666666666664
"SYNM"	"unknown"	6887.0	52.090046661058594
"TTC23"	"unknown"	3616.6666666666665	49.73431097606878
"LRRC28"	"unknown"	1471.0	51.458510337015014
"HSP90B2P"	"unknown"	2752.0	40.69767441860465
"MEF2A"	"unknown"	5429.4	40.65134506704496
"LYSMD4"	"unknown"	2739.5714285714284	53.580492439536535
"DNM1P46"	"unknown"	3831.0	56.01670582093448
"ADAMTS17"	"unknown"	6331.0	56.878850102669404
"SPATA41"	"unknown"	2360.0	50.934443871779166
"CERS3-AS1"	"unknown"	532.0	45.86466165413534
"CERS3"	"unknown"	3973.25	45.18756663726388
"PRKXP1"	"unknown"	11532.0	51.26604231703087
"LINS"	"unknown"	2512.0	40.92356687898089
"ASB7"	"unknown"	3358.0	47.937912256344404
"ALDH1A3"	"unknown"	3446.5	48.30821957912701
"LRRK1"	"unknown"	7671.0	57.21548689870942
"CHSY1"	"unknown"	4550.0	49.78021978021978
"VIMP"	"unknown"	1339.5	49.6220615192249
"SNRPA1"	"unknown"	1059.0	46.5533522190746
"PCSK6"	"unknown"	3501.1428571428573	57.49476853910165
"LOC100507472"	"unknown"	2054.0	59.73709834469328
"TM2D3"	"unknown"	1344.5	45.41207460160195
"TARSL2"	"unknown"	3294.0	44.53551912568306
"OR4F6"	"unknown"	939.0	41.10756123535676
"OR4F15"	"unknown"	939.0	42.598509052183175
"OR4F13P"	"unknown"	2054.0	39.43524829600779
"OR4F4"	"unknown"	918.0	42.91938997821351
"FAM138E"	"unknown"	1130.0	54.15929203539823
"WASH3P"	"unknown"	2554.0	61.62881754111198
"DDX11L9"	"unknown"	1570.0	55.41214298732068
"DDX11L10"	"unknown"	1652.0	55.50847457627118
"WASIR2"	"unknown"	1037.0	52.65188042430087
"POLR3K"	"unknown"	824.0	48.422330097087375
"SNRNP25"	"unknown"	1086.0	56.16942909760589
"RHBDF1"	"unknown"	2992.0	62.86764705882353
"MPG"	"unknown"	1141.3333333333333	63.33175758593191
"NPRL3"	"unknown"	2868.2	62.13546383309205
"HBZ"	"unknown"	589.0	65.87436332767402
"HBM"	"unknown"	510.0	66.47058823529412
"HBA2"	"unknown"	605.0	64.95867768595042
"HBA1"	"unknown"	606.0	65.01650165016501
"HBQ1"	"unknown"	653.0	70.90352220520674
"LUC7L"	"unknown"	1766.0	54.03391963960383
"ITFG3"	"unknown"	2990.3333333333335	61.70943918754608
"RGS11"	"unknown"	2357.25	63.7226902962298
"ARHGDIG"	"unknown"	942.0	67.8343949044586
"PDIA2"	"unknown"	1726.0	62.804171494785635
"AXIN1"	"unknown"	3606.0	63.18536774479397
"MRPL28"	"unknown"	1140.0	62.54385964912281
"TMEM8A"	"unknown"	3656.0	63.703501094091905
"LOC100134368"	"unknown"	1571.0	58.17950350095481
"NME4"	"unknown"	1134.4285714285713	61.027049122533846
"DECR2"	"unknown"	1583.0	62.28679722046747
"RAB11FIP3"	"unknown"	3729.0	62.65662513079603
"LINC00235"	"unknown"	561.0	72.54901960784314
"CAPN15"	"unknown"	4744.0	68.82377740303541
"MIR5587"	"unknown"	53.0	64.15094339622641
"MIR3176"	"unknown"	90.0	74.44444444444444
"PRR35"	"unknown"	2217.0	70.8615245827695
"NHLRC4"	"unknown"	2093.5	64.98732711691224
"PIGQ"	"unknown"	2954.0	66.51948303497187
"RAB40C"	"unknown"	2606.2	64.10693106671641
"WFIKKN1"	"unknown"	1948.0	70.02053388090349
"C16orf13"	"unknown"	749.7	67.46970204829087
"FAM195A"	"unknown"	910.0	68.68131868131869
"WDR90"	"unknown"	5541.0	65.00631654935933
"RHOT2"	"unknown"	2542.0	64.16207710464201
"RHBDL1"	"unknown"	1350.5	66.99909010299282
"STUB1"	"unknown"	1650.5	65.58240300936384
"JMJD8"	"unknown"	2042.0	63.07541625857003
"WDR24"	"unknown"	3269.0	63.99510553686142
"FBXL16"	"unknown"	3543.0	65.56590460062094
"METRN"	"unknown"	1092.0	74.45054945054945
"FAM173A"	"unknown"	848.5	71.48520371137576
"CCDC78"	"unknown"	1611.0	63.8112973308504
"HAGHL"	"unknown"	1374.6666666666667	69.61542767638231
"NARFL"	"unknown"	2187.0	62.1411845511084
"MSLN"	"unknown"	2137.6666666666665	65.38241220765465
"MIR662"	"unknown"	95.0	68.42105263157895
"RPUSD1"	"unknown"	2050.0	67.02439024390245
"CHTF18"	"unknown"	3090.0	66.86084142394822
"GNG13"	"unknown"	984.0	62.5
"PRR25"	"unknown"	1209.0	69.64433416046319
"LMF1"	"unknown"	2499.75	61.963063679553265
"LMF1-AS1"	"unknown"	1399.5	56.730457022811706
"SOX8"	"unknown"	3049.0	63.72581174155461
"SSTR5-AS1"	"unknown"	2934.0	61.41785957736878
"SSTR5"	"unknown"	2665.5	67.7178148687271
"C1QTNF8"	"unknown"	3406.0	66.47093364650617
"CACNA1H"	"unknown"	8079.0	65.82497729437158
"TPSG1"	"unknown"	1105.0	64.8868778280543
"TPSB2"	"unknown"	1165.0	65.06437768240343
"TPSAB1"	"unknown"	1194.0	64.65661641541038
"TPSD1"	"unknown"	855.0	64.67836257309942
"UBE2I"	"unknown"	2947.25	55.69116979439906
"BAIAP3"	"unknown"	4565.666666666667	64.00649437207703
"TSR3"	"unknown"	1204.0	66.77740863787375
"GNPTG"	"unknown"	1245.0	57.99196787148595
"UNKL"	"unknown"	3702.5	57.77127337279159
"C16orf91"	"unknown"	978.0	56.032719836400815
"CCDC154"	"unknown"	2191.0	65.63213144682793
"CLCN7"	"unknown"	4190.0	64.11767969611054
"PTX4"	"unknown"	1422.0	66.87763713080169
"TELO2"	"unknown"	3328.0	66.2860576923077
"IFT140"	"unknown"	5268.0	59.71905846621109
"TMEM204"	"unknown"	1743.5	62.14208236143563
"CRAMP1L"	"unknown"	7673.0	56.835657500325816
"HN1L"	"unknown"	3683.0	48.574531631821884
"MAPK8IP3"	"unknown"	5615.0	64.52364909269636
"MIR3177"	"unknown"	82.0	63.41463414634146
"NME3"	"unknown"	1014.0	67.15976331360947
"MRPS34"	"unknown"	1013.5	64.38316885281655
"EME2"	"unknown"	1140.0	70.35087719298245
"SPSB3"	"unknown"	1544.0	63.924870466321245
"NUBP2"	"unknown"	1333.25	65.89856226144123
"IGFALS"	"unknown"	2115.0	68.28717485249946
"HAGH"	"unknown"	1509.6666666666667	62.463373147212934
"FAHD1"	"unknown"	1656.3333333333333	50.32536537336126
"MEIOB"	"unknown"	1799.5	41.37680823011643
"LINC00254"	"unknown"	662.0	38.82175226586103
"HS3ST6"	"unknown"	1155.0	70.82251082251082
"MSRB1"	"unknown"	1367.0	58.814923189465986
"RPL3L"	"unknown"	1529.0	59.385219097449315
"NDUFB10"	"unknown"	697.0	59.54088952654232
"RPS2"	"unknown"	942.0	59.76645435244161
"SNORA10"	"unknown"	133.0	56.390977443609025
"SNORA64"	"unknown"	134.0	55.223880597014926
"SNHG9"	"unknown"	233.0	60.51502145922747
"SNORA78"	"unknown"	127.0	72.44094488188976
"RNF151"	"unknown"	796.0	63.06532663316583
"TBL3"	"unknown"	2594.0	63.839629915188894
"NOXO1"	"unknown"	1627.0	67.79339651239567
"GFER"	"unknown"	2409.0	62.30801162308012
"SYNGR3"	"unknown"	2051.0	64.35884934178449
"ZNF598"	"unknown"	3369.0	64.91540516473731
"NPW"	"unknown"	1016.0	73.03149606299213
"SLC9A3R2"	"unknown"	1949.8	66.27562220553602
"NTHL1"	"unknown"	1067.0	63.82380506091846
"TSC2"	"unknown"	5542.0	60.526375994948445
"PKD1"	"unknown"	14136.5	66.97555972476668
"MIR1225"	"unknown"	90.0	74.44444444444444
"MIR6511B1"	"unknown"	85.0	71.76470588235294
"MIR6511B2"	"unknown"	71.0	70.4225352112676
"MIR4516"	"unknown"	86.0	72.09302325581395
"MIR3180-5"	"unknown"	153.0	75.81699346405229
"RAB26"	"unknown"	1654.0	62.04527105297029
"SNHG19"	"unknown"	357.0	55.182072829131656
"SNORD60"	"unknown"	83.0	42.16867469879518
"TRAF7"	"unknown"	3667.0	60.43086992091628
"CASKIN1"	"unknown"	5695.0	68.11237928007024
"MLST8"	"unknown"	1856.0	64.26486235647741
"BRICD5"	"unknown"	1031.0	65.47041707080504
"PGP"	"unknown"	3136.0	60.714285714285715
"E4F1"	"unknown"	2456.6666666666665	64.83109980775014
"DNASE1L2"	"unknown"	1314.5	65.9940686824349
"ECI1"	"unknown"	1025.5	64.26712654614653
"RNPS1"	"unknown"	2088.8333333333335	56.20273048929483
"MIR3677"	"unknown"	60.0	71.66666666666667
"MIR940"	"unknown"	94.0	76.59574468085107
"MIR4717"	"unknown"	72.0	59.72222222222222
"ABCA3"	"unknown"	6623.0	60.486184508530876
"ABCA17P"	"unknown"	4188.0	52.31614135625597
"CCNF"	"unknown"	4287.0	57.592722183344996
"MIR6767"	"unknown"	66.0	57.57575757575758
"C16orf59"	"unknown"	1628.0	64.06633906633907
"MIR6768"	"unknown"	72.0	62.5
"NTN3"	"unknown"	1986.0	71.85297079556898
"TBC1D24"	"unknown"	6586.0	53.780785223115956
"ATP6V0C"	"unknown"	1100.5	62.961370540679624
"AMDHD2"	"unknown"	1831.0	66.51920007168796
"CEMP1"	"unknown"	1374.0	61.499272197962156
"MIR3178"	"unknown"	84.0	72.61904761904762
"PDPK1"	"unknown"	7045.666666666667	52.188242729218324
"LOC652276"	"unknown"	2714.0	53.31613854089904
"FLJ42627"	"unknown"	7148.0	51.74874090654728
"ERVK13-1"	"unknown"	8336.0	48.392514395393476
"KCTD5"	"unknown"	2464.0	55.15422077922078
"PRSS27"	"unknown"	1462.0	62.85909712722298
"SRRM2-AS1"	"unknown"	1108.0	54.379216138179274
"SRRM2"	"unknown"	9353.0	56.227948251897786
"TCEB2"	"unknown"	795.5	60.71665070001177
"PRSS33"	"unknown"	1694.0	64.1676505312869
"PRSS41"	"unknown"	957.0	61.650992685475444
"PRSS21"	"unknown"	1127.2	60.65067650854844
"ZG16B"	"unknown"	828.0	57.367149758454104
"PRSS30P"	"unknown"	2963.0	62.099223759703
"PRSS22"	"unknown"	1386.0	63.78066378066378
"FLYWCH2"	"unknown"	994.3333333333334	60.64789652762432
"FLYWCH1"	"unknown"	4174.333333333333	65.33081318751009
"KREMEN2"	"unknown"	1959.0	68.60442802125372
"PAQR4"	"unknown"	2584.75	63.90503519483369
"PKMYT1"	"unknown"	2094.75	67.24635637207521
"LINC00514"	"unknown"	3221.0	59.23626203042534
"LOC101929613"	"unknown"	301.0	59.92481852748012
"CLDN9"	"unknown"	2050.0	64.48780487804878
"CLDN6"	"unknown"	1370.0	57.66423357664234
"TNFRSF12A"	"unknown"	1032.0	64.24418604651163
"HCFC1R1"	"unknown"	872.875	63.932980762101884
"THOC6"	"unknown"	1352.5	59.646106209239875
"CCDC64B"	"unknown"	1811.0	67.25565985643291
"LOC100128770"	"unknown"	3060.0	63.03921568627451
"MMP25"	"unknown"	3551.0	65.86876936074346
"MMP25-AS1"	"unknown"	2339.0	61.35100470286447
"IL32"	"unknown"	1014.1111111111111	56.616169106659754
"ZSCAN10"	"unknown"	2494.3333333333335	66.95010803403407
"ZNF205-AS1"	"unknown"	1216.5	54.29525375946201
"ZNF205"	"unknown"	2121.0	66.37168034439061
"ZNF213-AS1"	"unknown"	1125.0	57.86666666666667
"ZNF213"	"unknown"	3299.0	65.14992229756052
"CASP16P"	"unknown"	1368.0	67.17836257309942
"OR1F1"	"unknown"	939.0	51.22470713525026
"OR1F2P"	"unknown"	985.0	51.370558375634516
"ZNF200"	"unknown"	3289.6666666666665	44.75822141517629
